jurisdiction,issuing_body,source_collection,document_title,document_type,file_format,page_count,source_url,retrieval_date,sha256,notes,license_tier,license_name,license_url,attribution_required,confidence_level,caveats,needs_legal_review,applies_per_doc_review
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Australian Transaction Reports and Analysis Centre Industry Contribution Act 2011,AUSTRAC factsheet,PDF,13,,2026-05-24,bac62c635036cbf1e7d79bdc0c75b10d65e1eabe4903369a51805e00f506da0c,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Australian Transaction Reports and Analysis Centre Industry Contribution Determination 2025 (No. 1),AUSTRAC factsheet,PDF,6,,2026-05-24,e2d4a4680a9fda78f2736299150c300f58cac5f5ed51dfb268075a29467a4fba,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Beneficial owner,AUSTRAC factsheet,PDF,1,,2026-05-24,725100104684215b71c5ca8f2ca2ee8a2f71a04f44f5096fa174619e1c502286,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Beneficial owners,AUSTRAC factsheet,PDF,11,,2026-05-24,856c22bdca68825cedf001011502dd85137ec335fd618b51c416344f386ce361,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Beneficiary institution,AUSTRAC factsheet,PDF,1,,2026-05-24,d13c3e8415027d6da348bd21ecb0372ae287c27b15250060055a95fb63bf3c72,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Carrying out applicable customer identification after commencing to open a bank account,AUSTRAC factsheet,PDF,9,,2026-05-24,ec59abdc7c19b6e8eeeaeee66336d5fe3a7c6c62375a91fd19a67e44320a1ddc,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Consequences of not complying,AUSTRAC factsheet,PDF,6,,2026-05-24,fff8e498522e483d7090c0aa33a7a342df16a8937415e72d9b51d77ddd143671,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Corporate group,AUSTRAC factsheet,PDF,1,,2026-05-24,1ebcd1c12c8b559487dc5fe4fe43aa86fb268958db3fa38e4dbfdb78dbe8a03f,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Cross-border movement (CBM) reports,AUSTRAC factsheet,PDF,5,,2026-05-24,37498586232f65d1e8a4dcefaa105c1381a763cdadb822698051c9fa26409102,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Crypto-assets - Risk management expectations and policy roadmap,AUSTRAC factsheet,PDF,5,,2026-05-24,e94fda0c44288cad9da980b07c4f5b58db3e3d367f30df593b10ae9232c2e792,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Customer identification Know your customer (KYC),AUSTRAC factsheet,PDF,6,,2026-05-24,a98f7ba6677121d2c244b65881320f1ed95c2f9713d1577ce92874a3ec548ebd,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Customer identification and verification,AUSTRAC factsheet,PDF,7,,2026-05-24,be249e4e669b5817fb5748e1d0fdaecdc1d5374559cc8b4fe2f87d6b83250084,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Data breaches,AUSTRAC factsheet,PDF,3,,2026-05-24,3db1d581221dd7ad9cabd8d2f217e4fa2fc160f6d2aaa9a7ee60faf3d83f3992,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
Australia,Australian Transaction Reports and Analysis Centre (AUSTRAC),AUSTRAC,Designated business groups (DBG),AUSTRAC factsheet,PDF,4,,2026-05-24,8d05f9233e7d39bc63e6a1be247c60e82653b53ff1a193a0ab353e9cc3c3721e,title:filename; type:body-default,Tier 1,Creative Commons (version unspecified on page; consistent with CC BY per standard Commonwealth practice),https://www.austrac.gov.au/copyright,yes — © AUSTRAC for the Commonwealth of Australia 2019,clear,"AUSTRAC logo excluded from the licence; Commonwealth Coat of Arms excluded (use governed by PM&C guidelines); Third-party-owned content excluded — permission may be needed from the third-party copyright owner; Must not use material in a way that suggests AUSTRAC or the Australian Government endorses you or your products/services; Specific Creative Commons version (e.g., CC BY 4.0) is not named on the copyright page itself",FALSE,TRUE
